SA2_5DIG16,shortest_time_sec,shortest_time_min
31499,1193.3075488997556,20.0
31500,286.33108745452097,5.0
31501,251.55755958733545,5.0
31502,439.76069526212495,8.0
31503,667.9822315916277,12.0
31504,1096.9336390243902,19.0
31505,252.92971734892785,5.0
31506,1028.7397029599413,18.0
31507,1175.6429992348892,20.0
31508,1402.2947835159102,24.0
31509,1301.8210591642533,22.0
31510,4703.0,79.0
31511,3379.02972801018,57.0
31512,227.31591276820262,4.0
31513,417.5032372505543,7.0
31514,1284.1514613891286,22.0
31515,2101.4423631908526,36.0
31516,1033.2082063561168,18.0
31517,762.7509359400998,13.0
31518,208.97337984607637,4.0
31519,466.333052335792,8.0
31520,296.41782244110203,5.0
31521,508.5675180455303,9.0
31522,1709.5930944147542,29.0
31523,552.1773266708307,10.0
31524,280.6164453467954,5.0
31525,1875.0342707962502,32.0
31526,523.022699163332,9.0
31527,7767.233894923519,130.0
31528,1228.2410859090373,21.0
31529,168.8683359415754,3.0
31530,5617.83518056249,94.0
31531,1655.1478707339172,28.0
31532,406.04799999999994,7.0
31533,606.9864160774098,11.0
31534,335.53572377158036,6.0
31535,1913.4177506196054,32.0
31536,412.9255254424779,7.0
31537,,
31538,604.5421129503408,11.0
31539,181.57726692209454,4.0
31540,126.35540568020066,3.0
31541,160.14650500116306,3.0
31542,610.9528725314183,11.0
31543,979.6602925531915,17.0
31544,910.5427504751561,16.0
31545,683.1151250448726,12.0
31546,581.4816191983122,10.0
31547,994.7076988636364,17.0
31548,304.24240582621803,6.0
31549,1385.0396772270872,24.0
39499,,
39799,,
41001,104.72046342270772,2.0
41002,108.70863967958803,2.0
41003,648.9670137870344,11.0
41004,418.5388465723612,7.0
41005,767.2190411883863,13.0
41006,1017.1482136931755,17.0
41007,295.8634484743811,5.0
41008,1125.5798987021208,19.0
41009,716.6858505564387,12.0
41010,650.9993164603732,11.0
41011,188.3948407987048,4.0
41012,268.4798546964193,5.0
41013,157.0258029706741,3.0
41014,649.6123758594347,11.0
41015,460.87566771605566,8.0
41016,283.12130533327166,5.0
41017,102.36670963903212,2.0
41018,258.30509765783285,5.0
41019,169.52479134466768,3.0
41020,143.3764715554094,3.0
41021,287.8075139722625,5.0
41022,140.14088977423637,3.0
41023,210.90573103409028,4.0
41024,115.74301828662294,2.0
41025,423.515123490371,8.0
41026,369.1051675413807,7.0
41027,1573.581132075472,27.0
41028,708.2127372323356,12.0
41029,740.7994950927554,13.0
41030,195.51355162754757,4.0
41031,369.1621667568194,7.0
41032,950.8235492911309,16.0
41033,869.7870304468169,15.0
41034,579.4626947231058,10.0
41035,1096.220798668885,19.0
41036,289.6872514265952,5.0
41037,286.1012463462163,5.0
41038,328.7045461261883,6.0
41039,,
41040,386.8046262626263,7.0
41041,453.79811204596757,8.0
41042,554.0,10.0
41043,603.8491267406183,11.0
41044,591.0118782879005,10.0
41046,360.8722609929078,7.0
41047,455.239223499943,8.0
41048,492.3672704052015,9.0
41049,628.6812976730713,11.0
41050,730.8347482174687,13.0
41051,420.7703717862945,8.0
41052,237.10177406571967,4.0
41053,338.23889300455073,6.0
41054,470.3689826920682,8.0
41055,301.27031111111114,6.0
41056,157.42416684739388,3.0
41057,198.43391356844594,4.0
41058,356.28980712166174,6.0
41059,685.5823060188543,12.0
41060,341.00426586232896,6.0
41061,266.22964724534285,5.0
41062,340.8637455637455,6.0
41063,698.6252274525316,12.0
41064,233.3645525629887,4.0
41065,651.0311862936456,11.0
41066,269.99133773406976,5.0
41067,610.6813518456934,11.0
41068,380.99331412103743,7.0
41069,319.8967087011349,6.0
41070,297.66359464152816,5.0
41071,682.2511727443931,12.0
41072,977.4792666276576,17.0
41073,285.04014770416353,5.0
41074,345.4933794851794,6.0
41075,993.2881514810649,17.0
41076,719.3357093104249,12.0
41077,484.43966597077247,9.0
41078,422.06910272669626,8.0
41079,323.87816001054443,6.0
41080,636.5698811096432,11.0
41081,,
41082,460.5354838709678,8.0
41083,312.11817569841804,6.0
41084,506.77453649205415,9.0
41085,395.39282868525896,7.0
41086,584.1384260168992,10.0
41087,597.8419442829675,10.0
41088,687.8326386850603,12.0
41089,750.3924823943662,13.0
41090,169.15874677002583,3.0
41091,288.8141811654239,5.0
41092,185.0765276561342,4.0
41093,318.2643551965413,6.0
41094,320.9193189596167,6.0
41095,233.4767810026385,4.0
41096,273.84755902221605,5.0
41097,251.3944314084588,5.0
41098,,
41099,171.24785576392722,3.0
41100,492.36760118043844,9.0
41101,359.2903318769174,6.0
41102,339.85571459553245,6.0
41103,662.6,12.0
41104,,
41105,291.98892204401346,5.0
41106,408.3608209249192,7.0
41107,285.8843699632186,5.0
41108,257.74850142865824,5.0
41109,445.0032127702566,8.0
41110,443.6708072487644,8.0
41111,742.8092235713491,13.0
41112,943.184516444155,16.0
41113,2118.304588309239,36.0
41114,616.9411260709915,11.0
41115,232.2798374698001,4.0
41116,233.4806124969128,4.0
41117,815.9935166187935,14.0
41118,861.9594549366483,15.0
41119,967.6939365179795,17.0
41120,678.7147960308711,12.0
41121,770.3763377152378,13.0
41122,286.9553815489749,5.0
41123,732.7980054397099,13.0
41124,768.5636069935384,13.0
41125,1450.2716230150545,25.0
41126,317.3233026610296,6.0
41127,1589.2147550189525,27.0
41128,1174.0395913154534,20.0
41129,354.3442450253609,6.0
41130,922.8200215285252,16.0
41131,819.9651722510617,14.0
41132,1341.1316114790288,23.0
41133,315.19035698320454,6.0
41134,2252.304827780915,38.0
41135,39765.145454545454,663.0
41136,391.3327424256377,7.0
41137,,
41138,30438.070233377366,508.0
41139,346.1041383219955,6.0
41140,760.7866886171214,13.0
41141,10588.05039817975,177.0
41142,364.17441156939424,7.0
41143,216.6442218798151,4.0
41144,1198.4656821251688,20.0
41145,1469.071626223925,25.0
41146,244.9986012998022,5.0
41147,1326.862454336355,23.0
41148,313.752989432703,6.0
41149,1722.7467772925763,29.0
41150,1223.0733241188666,21.0
41151,1125.0116179232627,19.0
41152,196.8156064947469,4.0
41154,195.17897265948633,4.0
41155,1620.6360070515645,28.0
41156,604.2244636567403,11.0
41157,1102.8972644376902,19.0
41158,1195.2925015365704,20.0
41159,424.2627056110684,8.0
41160,159.11186274509805,3.0
41161,794.9114426229507,14.0
41162,309.12418239581393,6.0
41163,1220.133784579164,21.0
41164,1001.4226653696498,17.0
41165,285.0290522485644,5.0
41166,1186.1399126399126,20.0
41167,198.06311934510987,4.0
41168,647.3717157065893,11.0
41169,1536.751340854448,26.0
41170,881.2968863361547,15.0
41171,684.6860919712402,12.0
41172,457.18252226668386,8.0
41173,406.12033702520887,7.0
41174,314.1433780505209,6.0
49499,,
49799,,
51001,924.6435722201699,16.0
51002,410.5227597476628,7.0
51003,1389.745743749392,24.0
51004,358.02837760802646,6.0
51005,1011.923137678277,17.0
51007,1225.4114335126824,21.0
51008,284.39157785671995,5.0
51009,345.30459704880815,6.0
51010,1022.1168152866242,18.0
51011,259.2384615384616,5.0
51012,690.3005028980566,12.0
51014,863.1920293888458,15.0
51015,440.1642867322218,8.0
51016,1466.5841990819038,25.0
51017,657.5085066162571,11.0
51018,618.5987199180746,11.0
51019,317.35807553956835,6.0
51020,1276.1157538338978,22.0
51021,1332.040895104895,23.0
51022,974.6588529244747,17.0
51023,202.8187658324045,4.0
51024,675.8545022673288,12.0
51025,387.1831305309735,7.0
51026,657.4009620340148,11.0
51027,642.6372045800665,11.0
51028,361.6926738125676,7.0
51029,539.5762172284644,9.0
51030,500.34920586900614,9.0
51031,172.20262121585037,3.0
51032,355.0848838788537,6.0
51033,257.1356516211062,5.0
51034,499.7768439273007,9.0
51035,189.45899167837456,4.0
51036,233.92102102102098,4.0
51037,290.6411764705882,5.0
51038,151.19339305711088,3.0
51039,185.76208189681245,4.0
51040,163.48858763471355,3.0
51041,130.46627372052905,3.0
51042,130.89345828515792,3.0
51043,194.5232928127276,4.0
51044,634.679954954955,11.0
51045,430.39356511131444,8.0
51046,276.0750157629256,5.0
51047,621.0494334408107,11.0
51048,528.5223886184949,9.0
51049,1948.3310308182784,33.0
51050,765.4193032148421,13.0
51051,422.9469506474011,8.0
51052,3224.8363636363633,54.0
51053,1303.1005515419872,22.0
51054,425.7151952250683,8.0
51055,5210.5199999999995,87.0
51056,731.3991534898579,13.0
51057,757.7374930885767,13.0
51058,1994.9110399689562,34.0
51059,1283.8478303010163,22.0
51060,1781.8867813987554,30.0
51061,404.1517340349199,7.0
51062,715.0791119508739,12.0
51063,665.4,12.0
51064,,
51065,464.01155555555556,8.0
51066,236.96767213114754,4.0
51067,574.2033255542591,10.0
51068,1363.1473609991942,23.0
51069,,
51070,510.33685606447006,9.0
51071,362.5199174929435,7.0
51072,250.1137878986744,5.0
51073,373.7506526631658,7.0
51074,382.7310859246343,7.0
51075,509.1488138096556,9.0
51076,408.79575280638824,7.0
51077,280.00810094915755,5.0
51078,469.6817464572961,8.0
51079,607.9818173687506,11.0
51080,474.2040673211781,8.0
51081,442.07657016683027,8.0
51082,386.81665626949473,7.0
51083,588.0818113450795,10.0
51084,245.75530140110786,5.0
51085,351.4413360020015,6.0
51086,456.12283379650756,8.0
51087,,
51088,344.49390936555886,6.0
51089,368.77054794520546,7.0
51090,264.7465744920993,5.0
51091,371.24285714285713,7.0
51092,513.3301653160454,9.0
51093,262.20370505433596,5.0
51094,491.24099081102673,9.0
51095,282.35838926174495,5.0
51096,467.84431077694234,8.0
51097,314.34677275620624,6.0
51098,628.1947935818151,11.0
51099,862.090442274065,15.0
51100,503.3151069599277,9.0
51101,634.6004861111112,11.0
51102,371.05749742651267,7.0
51103,682.3477625462854,12.0
51104,501.71421012849584,9.0
51105,828.4174169545574,14.0
51106,502.6,9.0
51107,465.8351605383864,8.0
51108,705.277379741885,12.0
51110,393.3217085953879,7.0
51111,1734.2,29.0
51112,431.11589965710164,8.0
51113,865.7711534468439,15.0
51114,314.96476244882416,6.0
51115,365.8502699309479,7.0
51116,708.5662204500143,12.0
51117,442.1279642058165,8.0
51118,629.168506470794,11.0
51119,390.53324680028976,7.0
51120,409.34999999999997,7.0
51121,683.4,12.0
51122,510.5970337981565,9.0
51123,373.32019701040167,7.0
51124,292.98349722957124,5.0
51125,647.4568548791495,11.0
51126,,
51127,286.43324830875014,5.0
51128,598.0894866410832,10.0
51129,476.81432603044937,8.0
51130,262.6210526315789,5.0
51131,465.4586005830904,8.0
51132,549.4825714285715,10.0
51133,779.230947313556,13.0
51134,673.7147076225224,12.0
51135,875.8342029289801,15.0
51136,765.3468283035453,13.0
51137,758.6319327731093,13.0
51138,717.2818634271647,12.0
51139,551.3109812515218,10.0
51140,380.79461491976105,7.0
51141,593.5962295081966,10.0
51142,859.8767391304348,15.0
51143,1182.7849250197316,20.0
51144,1692.3217253121454,29.0
51145,180.95056757335615,4.0
51146,425.5565293296089,8.0
51147,189.72635008749168,4.0
51148,734.2971098926206,13.0
51150,683.2000000000002,12.0
51151,,
51152,729.9534628571429,13.0
51153,520.294979747146,9.0
51154,451.2257214313197,8.0
51155,977.78125,17.0
51158,462.0353684210526,8.0
51159,461.70680272108837,8.0
51160,620.8264199485454,11.0
51161,718.7336561743341,12.0
51163,777.8796231961518,13.0
51164,318.0840027137042,6.0
51165,230.90095449351347,4.0
51166,313.55122392211405,6.0
51167,385.65000000000003,7.0
51169,941.0779984284591,16.0
51170,742.797259201253,13.0
51172,1127.7626865671643,19.0
51173,854.3739130434784,15.0
51174,905.9543801954875,16.0
51175,329.47286285922155,6.0
51176,313.6975984889368,6.0
51177,266.92480801579757,5.0
51178,387.42420368962894,7.0
51179,310.5894131334023,6.0
51180,305.270565193061,6.0
51181,157.52593890220666,3.0
51182,367.6482772697583,7.0
51183,323.3536525475752,6.0
51184,368.80599257258615,7.0
51185,599.9525617330708,10.0
51186,214.46603444263437,4.0
51187,488.9471486761711,9.0
51188,467.76786940467707,8.0
51189,247.6,5.0
51190,445.01969631236443,8.0
51191,761.4154300254453,13.0
51192,185.34410631122532,4.0
51193,328.0560022438295,6.0
51225,379.03968499507806,7.0
51226,1955.4519264448338,33.0
51227,634.5207558859976,11.0
51228,727.7644557823129,13.0
51229,3673.51315880124,62.0
51230,362.96593358258195,7.0
51231,1750.1034293879497,30.0
51232,1194.5897464167585,20.0
51233,714.0642104254504,12.0
51234,1226.6254214033713,21.0
51235,,
51236,2770.7901978746786,47.0
51237,651.8591153470186,11.0
51238,1222.114116758933,21.0
51239,4313.547424511546,72.0
51240,576.3527483313703,10.0
51241,1367.164544502618,23.0
51242,2317.1425039123633,39.0
51243,666.3292327089337,12.0
51244,2466.6016056083217,42.0
51245,597.8483738317757,10.0
51246,852.599379217274,15.0
51247,2039.1104446012703,34.0
51248,775.3057819169576,13.0
51249,207.95857598299682,4.0
51250,1207.1948619008933,21.0
51251,496.2971109871724,9.0
51252,593.9620989304813,10.0
51253,386.09335905434244,7.0
51254,343.9703861828061,6.0
51255,1220.1170931551749,21.0
51256,1198.8504076086956,20.0
51257,2070.0035286284956,35.0
51258,1686.5552625622454,29.0
51259,851.6432725060828,15.0
51260,505.5703646237393,9.0
51261,1044.5364950462886,18.0
51262,326.84038227503765,6.0
51263,3654.354138557343,61.0
51264,7303.069494640122,122.0
51265,4566.002572706935,77.0
51266,10449.281211041853,175.0
51267,16939.866376463528,283.0
51268,158.44146341463414,3.0
51269,1583.103934652554,27.0
51270,387.34963111298487,7.0
51271,3765.2839782392152,63.0
51272,317.0893761814745,6.0
51273,1505.4423330365091,26.0
51274,389.09673868057274,7.0
51275,3061.535324540988,52.0
51276,312.85322269394055,6.0
51277,6417.454817738564,107.0
51278,427.1534292972058,8.0
51279,278.58424190188896,5.0
51280,155.21188431992772,3.0
51281,433.0,8.0
51282,3256.9751815181517,55.0
51283,23904.024472664656,399.0
51284,,
51285,290.29911976301315,5.0
51286,458.4240587349397,8.0
51287,784.3514449362145,14.0
51288,332.2875501202887,6.0
51289,499.0043575418994,9.0
51290,8326.277294842685,139.0
51291,2215.565227159261,37.0
51292,867.0304099462365,15.0
59499,,
59799,,
61001,1282.912786705123,22.0
61002,1543.1546788990825,26.0
61003,1109.919962859796,19.0
61004,480.31224006762466,9.0
61005,905.1342711332113,16.0
61006,612.6671118012422,11.0
61007,552.524375,10.0
61008,469.83704517369216,8.0
61009,516.7626521460602,9.0
61010,839.5702535760727,14.0
61011,341.35673909491913,6.0
61012,1533.9844248630625,26.0
61013,1027.2022562045627,18.0
61014,865.0270515613653,15.0
61015,918.4074436574372,16.0
61016,420.6518411552347,8.0
61017,598.3621513944223,10.0
61018,690.7905795617448,12.0
61019,374.1801892147588,7.0
61020,240.61855293221632,5.0
61021,511.21353555952084,9.0
61022,821.665278514589,14.0
61023,971.6492636301571,17.0
61024,1320.2898410236526,23.0
61025,,
61026,840.9146518105849,15.0
61027,134.23039969254424,3.0
61028,180.3177882296189,4.0
61029,378.8098114824336,7.0
61030,169.62102911978823,3.0
61031,359.4566448431256,6.0
61032,231.70550624589086,4.0
61033,226.21768510638296,4.0
61034,2254.8146587143806,38.0
61035,1430.9909494855006,24.0
61036,235.34911706998037,4.0
61037,359.082602478551,6.0
61038,95.17278911564625,2.0
61039,907.3318673218673,16.0
61040,392.71442772702846,7.0
61041,549.5586693324448,10.0
61042,196.09887511916114,4.0
61043,412.88075032341527,7.0
61044,552.6320255332398,10.0
61045,400.1530589849108,7.0
61046,500.3671118012422,9.0
61047,168.7532237126785,3.0
61048,408.7751652099766,7.0
61049,361.34677348551367,7.0
61050,448.85451181326505,8.0
61051,271.49506531204645,5.0
61052,587.7776417525772,10.0
61053,463.66510084925693,8.0
61054,677.9966030467519,12.0
61055,1044.1280048916842,18.0
61056,708.8478166615051,12.0
61057,1144.1755538959421,20.0
61058,1447.3653904282114,25.0
61059,627.3384153485648,11.0
61060,229.74872308462693,4.0
61061,1001.2181793254729,17.0
61062,648.9692716535433,11.0
61064,665.7751526150801,12.0
61065,2571.9562622309195,43.0
61066,1141.6281107491857,20.0
61067,1674.2389459728206,28.0
61068,7382.9,124.0
61069,3271.737606256376,55.0
61070,1763.9738770685576,30.0
61071,781.0080816326531,14.0
61072,874.6032731648617,15.0
61073,969.6393545683152,17.0
61074,1848.830099954566,31.0
61075,515.994182389937,9.0
61076,1631.1836012861736,28.0
61077,437.2419843049327,8.0
61078,315.5144388398487,6.0
61079,1303.0550149551348,22.0
61080,652.5019168386907,11.0
61081,613.8295437165434,11.0
61082,1323.9488736102985,23.0
61083,1538.032187722209,26.0
61084,1145.358542959817,20.0
61085,680.9275296860202,12.0
61086,555.2217640807652,10.0
61087,241.2201196543319,5.0
61088,653.443654676259,11.0
61089,920.0653224373779,16.0
61090,662.5895400340714,12.0
61091,1587.1730581735458,27.0
61092,1126.1558161953726,19.0
61093,559.3252371916508,10.0
61094,1290.882172633644,22.0
61095,230.1875,4.0
61096,1820.784085177921,31.0
61097,1357.6243605068134,23.0
61098,,
61099,0.0,0.0
61100,1041.9412885662432,18.0
69499,,
69799,,
71001,725.5,13.0
71002,1118.6755193798451,19.0
71003,1151.9,20.0
71004,999.06771019678,17.0
71005,1199.6791733762748,20.0
71006,794.3301662707838,14.0
71007,914.7319172113289,16.0
71008,1015.4599182495792,17.0
71009,965.175919377652,17.0
71010,393.298397737983,7.0
71011,505.68774468085115,9.0
71012,920.9710054559627,16.0
71013,324.9577062937063,6.0
71014,,
71015,,
71016,618.9388706500329,11.0
71017,1255.2,21.0
71018,434.5052631578947,8.0
71019,652.5023790158601,11.0
71020,420.2130302371112,8.0
71021,350.08203255425707,6.0
71022,597.7949472759226,10.0
71023,564.8330555555555,10.0
71024,475.3507268170426,8.0
71025,635.61640625,11.0
71026,556.146515198035,10.0
71027,196.45252525252528,4.0
71028,388.77340771734083,7.0
71029,283.8871466666667,5.0
71030,461.19640049648325,8.0
71031,1953.487507146941,33.0
71032,2643.8792140641162,45.0
71033,3180.2,54.0
71034,1951.5385126964934,33.0
71035,3471.786170212766,58.0
71036,1547.0437377690805,26.0
71037,1453.4060152990264,25.0
71038,1497.600936110461,25.0
71039,1493.007047387606,25.0
71040,1639.712188552189,28.0
71041,1455.3934710351377,25.0
71042,1635.6288273615635,28.0
71043,1619.3484180536814,27.0
71044,1588.142257865515,27.0
71045,390.2771925699506,7.0
71046,296.35230708035004,5.0
71047,326.92806414662084,6.0
71048,587.478682487725,10.0
71049,269.03413333333333,5.0
71050,20771.078029079163,347.0
71051,812.567671345995,14.0
71052,10895.856994562531,182.0
71053,19534.485921625546,326.0
71054,17055.426804619827,285.0
71055,14190.037849547067,237.0
71056,160.68360655737706,3.0
71057,8183.5902600264435,137.0
71058,14878.477022653722,248.0
71059,28695.140371417037,479.0
71060,2880.7484304932736,49.0
71061,26216.196421845576,437.0
71062,35434.83828156516,591.0
71063,18832.301195433178,314.0
71064,180.78891050583658,4.0
71065,6647.066840731071,111.0
71066,26808.376429433054,447.0
71067,768.6715516357297,13.0
71068,20926.64138629915,349.0
79499,,
79799,,
81001,246.75403259506896,5.0
81002,270.04267889356584,5.0
81003,226.6033142857143,4.0
81004,716.8159675236807,12.0
81005,293.06252220248666,5.0
81006,816.6301055848847,14.0
81007,522.2575968409176,9.0
81008,463.7839748953975,8.0
81009,643.3570791195717,11.0
81010,820.9576866040535,14.0
81011,489.9902601330913,9.0
81012,742.74,13.0
81013,440.3291298436439,8.0
81014,529.0814234410708,9.0
81015,651.7532195332758,11.0
81016,421.80020672546857,8.0
81017,580.4213541666666,10.0
81018,332.25753424657535,6.0
81019,752.6280829015543,13.0
81020,288.9067082111437,5.0
81021,475.8678493050476,8.0
81022,617.0812082670907,11.0
81023,350.8112945838838,6.0
81024,442.46687116564414,8.0
81025,651.411093871218,11.0
81026,382.2477246207701,7.0
81031,631.121462264151,11.0
81032,1158.0,20.0
81034,911.7523357920619,16.0
81035,1021.6755241635686,18.0
81036,906.9028566481995,16.0
81037,665.3813130181491,12.0
81038,938.6192244802616,16.0
81039,693.468653696498,12.0
81040,799.662965382103,14.0
81043,843.4386617100372,15.0
81044,722.0063946645744,13.0
81045,627.5,11.0
81046,854.8405356634058,15.0
81047,814.590485183033,14.0
81048,706.0885257806826,12.0
81049,498.66371469602683,9.0
81050,570.9703260659849,10.0
81051,467.7318651441001,8.0
81053,460.8819760619573,8.0
81054,498.82078886310904,9.0
81055,568.2021026761333,10.0
81056,694.7175397877983,12.0
81057,431.0123630672925,8.0
81058,347.33767399267396,6.0
81060,418.8530903718296,7.0
81061,681.1600444140759,12.0
81062,142.12433182922598,3.0
81063,293.8615194564546,5.0
81064,427.3710451045105,8.0
81066,,
81067,472.4870550705171,8.0
81068,380.1,7.0
81069,411.7436438011328,7.0
81070,195.84225941422594,4.0
81071,1108.6422267206476,19.0
81072,847.8522004241781,15.0
81073,860.3831772459245,15.0
81074,817.1178012519562,14.0
81075,1042.3937339395136,18.0
81076,646.2057365919892,11.0
81077,820.8549378200438,14.0
81078,1004.8143064537416,17.0
81079,604.0815228093207,11.0
81080,681.3135291033036,12.0
81081,766.5170870256759,13.0
81082,629.9488092842288,11.0
81083,806.9855446927374,14.0
81084,663.8309853947126,12.0
81085,473.2,8.0
81086,693.9456109134044,12.0
81087,775.6956913827656,13.0
81088,952.3778591991626,16.0
81089,1148.6,20.0
81090,575.1547344722554,10.0
81091,611.9491980604253,11.0
81092,556.7870060069554,10.0
81093,545.141382765531,10.0
81094,487.6943828811617,9.0
81095,549.1752184769039,10.0
81096,504.9746024321796,9.0
81097,424.7333967287943,8.0
81098,432.3326416152552,8.0
81099,311.6231859883236,6.0
81100,118.41666349629067,2.0
81101,358.54680124223603,6.0
81102,147.94096351197265,3.0
81103,182.36768820786145,4.0
81104,292.5297573435504,5.0
81105,255.7491103202847,5.0
81106,258.4577723378213,5.0
81107,215.0600806451613,4.0
81108,369.96413632842757,7.0
81109,181.8452901023891,4.0
81110,399.86767905711696,7.0
81111,428.9846153846154,8.0
81112,1380.0,23.0
81113,428.8958579881657,8.0
81114,823.1,14.0
81115,741.5227777777776,13.0
81116,,
81117,,
81118,1004.436115326252,17.0
81119,644.8,11.0
81120,1014.2802083333332,17.0
81121,,
81122,,
81123,,
81124,660.0985014049329,12.0
81125,669.1981450252952,12.0
81126,556.4,10.0
81127,546.3893097128894,10.0
81128,,
81129,373.6555632823366,7.0
81130,552.8407407407407,10.0
81131,444.9979369757424,8.0
81132,779.75,13.0
81133,299.3,5.0
81134,335.0,6.0
81135,483.6793729372938,9.0
81136,,
81137,618.1,11.0
81138,499.8,9.0
81139,505.95437386569876,9.0
81140,1705.4735241502683,29.0
81141,2759.818918918919,46.0
89499,,
89799,,
91001,1986.6,34.0
91002,3184.0,54.0
91003,2301.0647959183675,39.0
91004,,
99499,,
99799,,
